"id" "rend"
"41530" 5
"41797" 6
"47318" 8
"47189" 12
"47703" 15
"47692" 17.5
"47001" 14
"47980" 18
"47720" 17
"50400" 14.5
"50001" 10
"50683" 13
"50110" 25
"50318" 5
"50711" 28
"50313" 30
"50370" 8
"50226" 9
"50330" 20
"50606" 20
"50270" 25
"50573" 20
"50006" 15
"50150" 20
"50680" 8.4
"50577" 18
"50223" 18
"52019" 2
"52399" 2
"52835" 7
"52051" 3
"52250" 5
"52490" 3
"52110" 2
"52079" 4
"52520" 2.5
"52678" 3
"52693" 4
"52621" 5
"52203" 1
"52258" 4
"52696" 5
"52427" 4
"52233" 2.5
"52356" 5
"52385" 2.3
"52405" 3
"52473" 5
"52411" 4
"52540" 3
"52381" 4
"52320" 3.14
"52390" 4
"52240" 2
"63470" 30
"63548" 20
"63594" 25
"63111" 20
"63001" 20
"63130" 30
"63302" 18
"63212" 18.5
"63190" 35
"63690" 20
"63272" 12
"68770" 15
"68255" 10
"68001" 20
"68092" 10
"68344" 25
"68533" 11.7
"68324" 20
"68522" 16
"68217" 30
"68682" 2
"68209" 20
"68720" 10
"68020" 10
"73352" 9
"73270" 6
"76122" 25
"76736" 35
"76113" 28
"76364" 24.14
"76036" 20
"76020" 40
"76147" 29
"76233" 20
"76403" 35
"76670" 14
"76275" 30
"76895" 30
"76520" 20
"76845" 18.9
"76318" 35
"76892" 10.8
"76834" 12
"76869" 20
"76890" 30
"76100" 20
"76622" 25
"76306" 18
"76130" 12.33
"76001" 7
"76248" 20
"76400" 13.5
"76616" 18
"76828" 16
"76563" 10
"76111" 10
"76497" 19
"76606" 12
"76041" 35
"76126" 10
"76054" 8
"76243" 15
"76823" 15
"15814" 10
"25772" 25.28
"25200" 3
"25123" 5
"05490" 3.5
"05659" 6
"05665" 3.5
"05837" 3.5
"08372" 11.4
"08549" 14
"13001" 8
"13006" 3
"13433" 8
"13780" 3
"13468" 4
"13673" 3
"13549" 4
"19809" 10
"19318" 4
"19418" 11
"27077" 5.31
"27425" 4
"27075" 10
"27495" 14
"27372" 12
"27250" 14
"27006" 10
"27800" 10
"27001" 8
"27600" 3
"27430" 10
"23500" 5.71
"23675" 2.85
"23574" 3.5
"23001" 10
"23678" 12
"23419" 6
"23672" 4.5
"23417" 10
"23570" 6
"23682" 5
"23464" 15
"23686" 6.8
"44090" 6
"44001" 6
"47001" 5
"47189" 5
"47745" 4
"47605" 4
"47980" 5
"52835" 7
"52473" 7
"52696" 7
"52520" 7.5
"52490" 7.5
"52250" 4
"52390" 7.5
"52621" 8
"52079" 7.53
"52427" 6
"88001" 10
"68190" 5
"70713" 4
"70221" 6
"70820" 7
"70708" 7
"70771" 4
"70265" 7
"70678" 4
"76109" 12
"05001" 5
"08433" 6
"08758" 9
"47001" 1.2
"70001" 4
"08758" 7
"47001" 1.1
"05664" 21
"05440" 25
"05001" 20
"15516" 8
"15759" 16
"19743" 30
"25126" 24
"25175" 20
"25754" 16
"25214" 24
"25758" 16
"25799" 20
"52001" 18
"52356" 28
"52838" 25
"52323" 25
"05664" 20
"05440" 25.3
"05001" 20
"15516" 8
"15759" 16
"19743" 30
"25126" 24
"25175" 20
"25754" 16
"25214" 24
"25758" 16
"25799" 20
"52001" 18
"52356" 28
"52838" 25
"52323" 25
"91001" 5.5
"91540" 2
"18094" 5
"86568" 1
"97666" 15
"05842" 3
"86569" 20
"76892" 15
"41020" 6
"15835" 11
"15494" 12
"15776" 15
"15842" 14
"15367" 10
"15176" 5
"15632" 10
"15131" 8
"15696" 7
"15804" 16
"15808" 12
"15720" 5
"15759" 5
"15087" 4
"15600" 3
"15676" 13
"25120" 15
"25740" 15
"25175" 15
"25843" 15
"25781" 12
"41396" 7
"41078" 6
"41001" 6
"41668" 6
"41551" 6
"41298" 5
"41319" 6.5
"41206" 5
"41306" 6
"41548" 7
"41799" 5.5
"52573" 5.12
"54743" 12
"54518" 11.8
"68318" 8
"68669" 2
"68132" 6
"68207" 8
"68780" 3
"76834" 9
"76275" 12
"76111" 8
"76520" 12
"15753" 8.5
"15248" 8.5
"15763" 23.86
"15516" 20
"15367" 10
"15804" 12
"15204" 13
"15494" 8
"15835" 11
"15897" 6
"15810" 27
"15837" 18
"15753" 2.2
"15238" 9
"15180" 12
"15774" 7.5
"15215" 17
"15218" 15.5
"15696" 10
"15808" 2.55
"15600" 4
"15673" 15
"15097" 4.5
"15676" 2.8
"15500" 20
"15087" 9
"15759" 5
"15224" 12
"15380" 6
"15511" 10
"15455" 12.2
"15806" 8
"15092" 4
"15778" 5
"15114" 2
"15162" 15
"15542" 12
"25126" 15
"25769" 7
"25758" 10
"25181" 30
"25899" 15
"25426" 7.8
"25269" 12
"25817" 4
"25843" 10
"25154" 10
"25436" 30
"25898" 8
"25175" 7
"41530" 4
"41378" 6
"41551" 6
"41396" 6.2
"41548" 6.5
"41298" 7
"41791" 5
"41020" 5.5
"41319" 6
"41306" 6
"41668" 6
"41503" 4
"52215" 0.32
"54125" 12
"54174" 17
"54743" 12
"54520" 15
"54518" 12.4
"54347" 15
"54109" 9
"54377" 8
"54480" 15
"68207" 40
"68162" 10
"68344" 23
"68318" 14
"76100" 18
"76863" 12
"17042" 4
"17042" 4
"05440" 12
"05001" 18
"15759" 6
"19807" 13
"25214" 20
"25175" 19.5
"25799" 20
"25126" 15
"54405" 1.2
"68327" 1
"05001" 18
"05440" 12.7
"15759" 6
"19807" 13.5
"25214" 20
"25175" 19.5
"25799" 20
"25126" 15
"54405" 1.2
"68327" 10
"66001" 5
"68522" 2
"73483" 1.4
"76823" 2
"76497" 18
"76823" 2
"76497" 18
"25898" 3
"15367" 10
"15804" 18
"15238" 8
"15806" 8
"15491" 3.3
"15189" 14
"15632" 4
"15494" 5
"15759" 3
"15600" 2
"15774" 5
"15087" 6
"15114" 2
"15500" 3
"15542" 6
"17873" 8
"25312" 7
"25740" 5
"25649" 8
"25524" 4
"25175" 8
"25841" 8
"25426" 6.3
"68132" 6
"05031" 1.2
"05674" 2
"05847" 1.6
"05079" 1.2
"05040" 0.7
"05306" 2.5
"05310" 2.6
"05308" 1.55
"05890" 1.2
"05206" 1
"05667" 1.2
"05679" 1.5
"05237" 1.5
"05021" 2.1
"05318" 1
"15600" 0.5
"15299" 1.1
"15621" 0.4
"17433" 1
"19137" 1.5
"19256" 1.5
"19824" 1.5
"19743" 1.2
"19364" 1.5
"19130" 1.2
"19001" 2
"44650" 5
"44279" 5
"52381" 1.2
"52260" 1.2
"52685" 1.3
"52687" 1.3
"52110" 1.2
"52051" 2
"52240" 2
"52320" 1
"52435" 1.5
"52203" 1
"52001" 1
"52019" 1.5
"52694" 1.2
"52693" 2
"52678" 1
"52083" 0.6
"52838" 1.5
"52399" 1.2
"52354" 1.2
"52258" 1
"52480" 1.1
"52565" 1.4
"54223" 0.5
"66572" 0.8
"68464" 1.6
"68502" 2.5
"68229" 4.2
"68682" 1
"68051" 0.9
"68079" 1
"25898" 1
"25312" 1
"25372" 1
"15632" 3
"15162" 3
"15621" 2.3
"17013" 3
"17877" 8.3
"18001" 2
"19130" 6
"25486" 7
"25040" 7
"25645" 4
"25175" 7
"54518" 3
"63594" 9
"66001" 44.45
"66440" 20
"68013" 4
"73483" 0.8
"76736" 4
"76863" 11
"76001" 2
"76520" 5
"76828" 6
"76606" 0.8
"76275" 5
"76892" 30
"76111" 12
"19548" 1.7
"19743" 22
"25718" 70
"63272" 11.2
"63690" 25
"19548" 6
"19743" 22
"63272" 11.2
"63690" 25
"25807" 4
"05400" 45
"05148" 40
"05615" 90
"05001" 7
"05686" 30
"05318" 38
"05674" 40
"05264" 25
"05607" 48
"05664" 12
"05847" 30
"05306" 32
"15837" 12.5
"15500" 18
"15814" 25
"15051" 26
"15476" 1
"15808" 12.5
"15001" 10
"15537" 12
"15047" 12
"15224" 15
"15676" 13
"15790" 10
"15759" 5
"15842" 2
"15238" 13
"15332" 4
"17013" 50
"17614" 60
"17873" 50
"18753" 10
"19760" 12
"19824" 12
"19743" 20
"19585" 11
"19622" 3
"25740" 75
"25269" 52
"25183" 50
"25754" 60
"25430" 63
"25322" 50
"25873" 70
"25286" 37
"25473" 63
"25898" 33
"25312" 40
"25260" 30
"25486" 30
"25200" 60
"25019" 30
"25326" 34.81
"25099" 30
"25843" 30
"25772" 60
"25758" 40
"25779" 25
"25317" 25
"25407" 42
"25745" 30
"25295" 45
"25288" 25
"52110" 5
"52693" 5
"52885" 4.92
"52227" 2.5
"52001" 12
"52573" 2.5
"52685" 10
"52838" 5
"52215" 1.5
"52323" 4.5
"52320" 2
"52352" 2
"54743" 25
"54518" 34
"54480" 31.48
"54174" 29
"54125" 35
"54347" 22
"63272" 16
"66001" 15
"68162" 15
"68092" 4
"73622" 11
"76834" 25
"76248" 18
"76246" 25
"76275" 12
"76622" 43
"76863" 10
"91540" 0.8
"08078" 0.79
"08685" 0.8
"08296" 0.8
"08832" 1
"08549" 1
"08433" 0.5
"08606" 0.66
"08638" 1.1
"08141" 0.6
"08137" 1.12
"13248" 1.05
"13473" 0.6
"13894" 1
"13688" 0.7
"13744" 0.8
"13244" 1
"13442" 1.4
"13430" 0.9
"13654" 0.5
"13647" 1
"13268" 0.8
"13673" 1
"13657" 1
"13760" 1
"15218" 0.5
"15810" 0.92
"15469" 1
"15176" 0.8
"15425" 0.8
"15097" 0.4
"15114" 0.8
"15317" 0.8
"15673" 0.8
"15681" 0.6
"15131" 0.8
"15753" 1.05
"15835" 1
"15755" 1
"15276" 0.4
"15180" 1.75
"15189" 1.4
"15367" 1.4
"15455" 1.2
"15212" 0.83
"15109" 1
"15135" 0.5
"15296" 1.4
"15599" 1.4
"15299" 0.73
"15332" 1.4
"15621" 1.05
"15185" 1
"15377" 1.05
"15232" 1
"15183" 0.4
"15248" 0.7
"15664" 1
"15686" 1
"15804" 1.25
"15491" 1.05
"15842" 1.19
"15090" 0.6
"15106" 0.8
"15759" 1.15
"15172" 1.61
"15514" 1.02
"15660" 0.97
"15403" 1.03
"15092" 1.2
"15676" 1
"15763" 1.26
"15087" 1
"15322" 1.4
"15537" 0.75
"15774" 0.68
"15832" 0.8
"15236" 1
"15215" 1
"15522" 0.7
"15224" 1.4
"15368" 1.2
"15480" 1.05
"15518" 2.45
"15580" 0.6
"15723" 1.4
"15808" 1
"15757" 1.1
"15380" 1.05
"15778" 0.6
"15798" 2.1
"15790" 1.12
"15516" 1.3
"15051" 1
"15244" 1
"15761" 0.8
"15879" 1
"15407" 1.4
"15511" 1
"15776" 1.4
"15401" 1.4
"15507" 1.19
"15837" 1.2
"15531" 0.6
"17050" 2.1
"17867" 1.16
"17001" 1.05
"17042" 1.22
"17616" 1.3
"17388" 1
"17446" 1.83
"17013" 1.04
"17653" 1.26
"17433" 1.31
"17272" 1.26
"17873" 1.05
"17513" 1.05
"17088" 1.12
"17174" 0.9
"17665" 0.4
"17777" 1.71
"17877" 0.8
"85279" 1
"85136" 0.8
"85400" 1.4
"85225" 1
"85015" 0.91
"19517" 1.75
"19256" 1.4
"19450" 1
"19130" 1.4
"19807" 1.33
"19392" 1
"19701" 1
"19743" 1.05
"19473" 0.38
"19760" 1.05
"19022" 1.4
"19780" 1.8
"19698" 1.07
"19142" 1
"19364" 0.5
"19622" 1.05
"19824" 1.05
"19785" 2.1
"19050" 1.4
"19137" 1.05
"19397" 1.05
"19355" 0.44
"19548" 1.54
"19290" 1
"19455" 2.29
"19532" 0.8
"19693" 1.2
"19110" 1.4
"19585" 1.4
"19212" 1
"19001" 0.67
"19075" 1.4
"19821" 0.84
"19845" 1.75
"19418" 0.6
"20621" 0.7
"20045" 0.8
"20570" 0.6
"20011" 1
"20013" 0.5
"20228" 0.5
"20310" 0.6
"20238" 0.5
"20400" 0.77
"20770" 0.7
"20750" 0.6
"20175" 0.6
"20710" 0.7
"20787" 0.6
"20443" 0.6
"20383" 0.8
"20517" 0.6
"20550" 0.6
"20614" 1.2
"20001" 0.6
"20060" 0.8
"20178" 0.7
"27245" 2.5
"23182" 0.62
"23682" 0.5
"25120" 2.5
"25290" 2.45
"25281" 2.5
"25743" 2.1
"25745" 1.25
"25594" 1.96
"25807" 1.75
"25053" 2.5
"25513" 1.75
"25535" 2.63
"25898" 1.18
"25649" 2.1
"25841" 2.1
"25312" 1.43
"25320" 1
"25372" 2.5
"25839" 1.4
"25662" 0.97
"25288" 1.5
"25524" 2.45
"25506" 1.66
"25436" 1.4
"25653" 1.9
"25181" 2.5
"25328" 2.5
"25095" 1
"25148" 0.7
"25871" 1.42
"25175" 1.23
"25398" 1.23
"25580" 2.3
"25592" 1.23
"25779" 1.75
"25805" 1.75
"25875" 0.71
"25777" 1.23
"25823" 1.23
"25297" 1.3
"25885" 1.4
"25245" 2.1
"25317" 1.12
"25658" 1
"25843" 2.31
"25867" 1
"25518" 1.23
"25718" 2
"25168" 1.5
"25862" 1
"25019" 1.5
"25491" 1
"25368" 1.75
"41396" 1.12
"41676" 1.17
"41001" 0.93
"41551" 0.99
"41298" 1.28
"41206" 1.23
"41668" 1.18
"41020" 0.91
"41006" 1.3
"41357" 0.83
"41615" 1.03
"41306" 0.91
"41132" 0.92
"41359" 1
"41799" 0.99
"41807" 1.27
"41548" 1.83
"41524" 0.79
"41660" 1.09
"41378" 1.3
"41801" 0.94
"41797" 1
"41078" 0.6
"41319" 1.01
"41503" 1.26
"41013" 0.96
"41349" 0.85
"41244" 0.68
"41770" 1.4
"41483" 0.82
"41518" 0.89
"41016" 1.05
"41530" 0.95
"41791" 0.96
"41026" 0.6
"44430" 0.62
"44001" 0.6
"44650" 0.6
"44090" 0.9
"44078" 1
"44855" 0.7
"44110" 0.88
"44035" 1.5
"44420" 1
"44874" 0.8
"44098" 1.45
"44378" 0.8
"44279" 1.37
"47288" 0.5
"47541" 0.5
"47058" 0.5
"47161" 0.7
"47189" 0.5
"47707" 1
"47245" 0.5
"47720" 0.5
"47170" 0.5
"47551" 0.5
"47318" 0.5
"47555" 0.5
"47980" 0.5
"47460" 0.5
"47745" 0.5
"47798" 0.5
"47053" 0.5
"47258" 0.5
"47545" 0.5
"47692" 0.7
"47268" 0.5
"47605" 0.5
"47960" 0.5
"47001" 0.4
"50370" 0.7
"50270" 0.95
"50251" 1
"54498" 1.9
"54003" 2.4
"54398" 2.2
"54670" 1.05
"54245" 1.85
"54800" 2.2
"54261" 1.5
"54206" 0.8
"54344" 1.5
"54518" 1.6
"54128" 1.5
"54871" 2.3
"54820" 1
"54377" 1.2
"54313" 0.8
"54385" 1.2
"54109" 1.5
"54250" 1.2
"54680" 0.8
"54099" 1.2
"54174" 2.5
"54125" 1.05
"54599" 1.2
"54051" 1.5
"54347" 1.5
"54660" 1
"54239" 1
"54720" 0.8
"54874" 1.9
"54405" 1.2
"54223" 1.2
"54480" 1.6
"54743" 1.4
"54172" 1.3
"54418" 0.5
"63190" 1.5
"63690" 1.97
"63130" 1
"63470" 1.4
"63302" 1.4
"63001" 1
"63594" 0.6
"63548" 2.5
"63272" 1.69
"63212" 0.8
"63111" 1.4
"66456" 0.55
"66318" 1
"66572" 0.7
"66001" 2.53
"66045" 1.2
"66440" 0.8
"66170" 1.4
"66594" 1.43
"66682" 1.6
"66383" 0.3
"68229" 1.26
"68152" 1
"68468" 1
"68575" 1.12
"68679" 0.99
"68079" 1
"68669" 1.4
"68179" 1
"68770" 1.1
"68533" 1.68
"68686" 1
"68684" 1.06
"68872" 1
"68266" 1.16
"68318" 1.3
"68425" 0.9
"68207" 1.75
"68397" 1
"68549" 1.26
"68547" 1.47
"68464" 1.19
"68705" 0.86
"68324" 0.95
"68432" 1.2
"68498" 1
"68500" 1.3
"68502" 0.73
"68217" 0.98
"68013" 1.5
"68092" 2.45
"68370" 0.5
"68820" 1.19
"68682" 1.19
"68615" 1.05
"68855" 1.05
"68101" 2.1
"68209" 1.05
"68160" 1.12
"68320" 1.05
"68167" 1.4
"68524" 1.4
"68755" 2.5
"68169" 1.75
"68572" 0.98
"68271" 0.49
"68368" 1.96
"68895" 2.1
"68001" 1.12
"68147" 0.9
"68132" 0.88
"68322" 1.2
"68720" 1
"68780" 2.5
"68020" 0.73
"68773" 2.1
"68344" 1.4
"68051" 1.2
"68235" 2.1
"68298" 0.7
"68327" 2.45
"70265" 1.3
"70235" 0.8
"70523" 0.5
"70418" 1.2
"70001" 0.6
"70110" 1
"70230" 0.9
"70233" 2.1
"70215" 0.7
"73124" 1.4
"73624" 1.2
"73001" 1.05
"73675" 1.2
"73555" 1.4
"73283" 0.81
"73352" 1.26
"73616" 1.22
"73043" 1.12
"73686" 2.09
"73067" 1.2
"73275" 1.2
"73622" 1
"73168" 1.11
"73504" 1.2
"73411" 1.68
"73152" 0.8
"73520" 1.4
"73347" 1.2
"73226" 1.05
"73461" 1.4
"73854" 0.94
"73236" 0.7
"73870" 1.2
"73873" 1.19
"73055" 1
"73678" 0.2
"73443" 1.1
"91540" 0.8
"08296" 0.77
"08433" 0.35
"08606" 0.8
"08832" 1.03
"08638" 1.1
"08685" 0.5
"08558" 1
"08141" 0.6
"08634" 0.6
"13473" 0.7
"13688" 0.7
"13744" 0.5
"13647" 1
"13654" 0.61
"13873" 1.2
"13442" 1.4
"13212" 1.2
"13222" 1
"13001" 1
"13673" 1
"13657" 1
"13760" 1
"15380" 1.26
"15425" 1.4
"15299" 1.18
"15511" 1
"15218" 0.5
"15798" 1.05
"15897" 1.05
"15469" 1
"15176" 0.8
"15681" 0.6
"15673" 0.8
"15212" 1
"15804" 1.24
"15022" 1.33
"15131" 1
"15135" 1
"15325" 1.05
"15755" 1
"15189" 1.4
"15097" 0.4
"15494" 1.05
"15660" 1.4
"15778" 1.4
"15842" 1.19
"15185" 1
"15621" 1.05
"15322" 1.2
"15232" 1
"15180" 1.2
"15455" 1.2
"15599" 1.4
"15686" 1
"15753" 1.05
"15835" 1
"15491" 1.05
"15106" 0.8
"15248" 0.5
"15367" 1.4
"15403" 1
"15514" 1.02
"15761" 1.05
"15763" 1.26
"15720" 0.5
"15172" 1.4
"15272" 1.05
"15664" 1
"15236" 1
"15759" 1.05
"15090" 0.6
"15224" 1.47
"15368" 1.2
"15480" 1.05
"15580" 0.6
"15808" 1
"15051" 1
"15832" 0.8
"15879" 1
"15774" 0.7
"15087" 1.26
"15215" 1
"15507" 1.05
"15676" 0.5
"15407" 1.4
"15401" 1.4
"15723" 1.54
"15776" 1.4
"15531" 0.4
"15516" 1.3
"17050" 2.1
"17867" 1.16
"17388" 0.79
"17001" 1.05
"17042" 1.22
"17013" 1.03
"17616" 1.3
"17653" 1.12
"17272" 1.26
"17873" 1
"17433" 1.16
"17174" 1.12
"17513" 1.4
"17665" 0.4
"17777" 1.71
"17088" 1.89
"17442" 0.4
"17446" 1.83
"17877" 0.81
"18753" 1.96
"18410" 0.7
"19517" 2.1
"19256" 1.05
"19450" 1
"19807" 1.4
"19100" 1.4
"19392" 1
"19701" 1
"19698" 1.05
"19473" 0.68
"19022" 1.4
"19824" 1.7
"19137" 1.05
"19355" 0.8
"19364" 1.3
"19142" 1
"19622" 1.05
"19050" 1.4
"19585" 1.4
"19780" 1.5
"19532" 0.8
"19290" 1
"19455" 2.16
"19693" 1.2
"19785" 2.24
"19130" 1.75
"19548" 1.54
"19110" 1.4
"19821" 2.1
"19075" 1.4
"19845" 1.75
"19418" 0.9
"20045" 0.9
"20011" 0.9
"20013" 0.6
"20228" 0.8
"20310" 0.6
"20621" 0.7
"20614" 1.2
"20770" 0.7
"20400" 0.77
"20570" 0.6
"20750" 0.6
"20383" 0.8
"20001" 0.8
"20517" 1
"20175" 0.6
"20443" 0.6
"20710" 0.9
"20787" 0.6
"20550" 0.6
"20238" 0.6
"20060" 0.8
"20178" 0.8
"27245" 2.5
"23001" 0.8
"23686" 0.9
"23417" 1
"23168" 1.3
"23090" 0.8
"23660" 0.6
"23570" 0.3
"23182" 0.8
"23189" 0.9
"23672" 1.1
"23300" 1.3
"23678" 1.05
"23419" 0.7
"23682" 0.5
"25339" 1.61
"25281" 2.5
"25335" 2
"25320" 1
"25120" 2.5
"25290" 2.1
"25743" 2.1
"25372" 2.5
"25839" 0.9
"25299" 1.57
"25293" 1
"25594" 2.1
"25297" 1.3
"25871" 1.75
"25612" 1
"25898" 1.23
"25053" 2.5
"25535" 2.63
"25649" 2.1
"25312" 1.34
"25513" 1.75
"25745" 1.84
"25841" 2.1
"25653" 1.6
"25662" 0.99
"25436" 1.4
"25592" 1.23
"25288" 1.5
"25506" 1.76
"25426" 1.82
"25328" 2.5
"25524" 2.63
"25095" 1
"25580" 2.3
"25148" 0.7
"25175" 1.23
"25181" 2.5
"25777" 1.23
"25843" 2.45
"25875" 0.71
"25019" 1.5
"25823" 1.23
"25394" 2.5
"25398" 1.23
"25518" 1.23
"25885" 1.4
"25805" 2.45
"25168" 1.5
"25658" 1
"25718" 1
"25489" 1.5
"25867" 1
"25245" 2.1
"25491" 1
"25368" 1.75
"41396" 1.16
"41676" 1.29
"41001" 1.05
"41551" 0.93
"41298" 1.36
"41668" 1.18
"41206" 0.9
"41615" 1.15
"41020" 1.03
"41006" 1.2
"41132" 1.02
"41357" 0.9
"41306" 0.98
"41548" 1.84
"41359" 1.01
"41799" 0.99
"41807" 1.27
"41378" 1.3
"41660" 0.99
"41524" 0.98
"41801" 0.93
"41483" 1.07
"41013" 1.01
"41319" 1
"41503" 1.09
"41078" 0.6
"41770" 1.37
"41518" 1.14
"41797" 0.9
"41016" 0.96
"41349" 0.89
"41244" 0.75
"41791" 0.95
"41530" 1.6
"41026" 0.6
"44001" 0.9
"44430" 0.93
"44090" 0.85
"44650" 0.62
"44035" 1.36
"44078" 1
"44855" 0.8
"44110" 1
"44874" 0.8
"44420" 1
"44098" 1.17
"44378" 0.8
"44279" 1.39
"47288" 0.5
"47161" 0.5
"47001" 0.5
"47541" 1
"47189" 0.5
"47058" 0.5
"47170" 0.5
"47720" 0.5
"47703" 0.5
"47745" 0.5
"47460" 0.5
"47551" 1.59
"47555" 0.5
"47245" 0.5
"47980" 0.5
"47258" 0.5
"47318" 0.5
"47268" 0.5
"47692" 0.5
"47707" 0.5
"47798" 0.5
"47960" 0.5
"50686" 1.12
"50245" 0.7
"50711" 0.21
"50270" 1.49
"50251" 1
"54498" 2.29
"54003" 2.32
"54174" 0.8
"54398" 2.2
"54670" 1
"54245" 1.7
"54800" 2.2
"54261" 1.5
"54344" 1.5
"54206" 0.8
"54128" 1.5
"54518" 1.6
"54385" 1.2
"54871" 2.3
"54377" 1.2
"54109" 1.5
"54820" 1
"54250" 1.2
"54099" 1.2
"54347" 1.5
"54125" 1.05
"54599" 1.2
"54051" 1.5
"54239" 0.9
"54405" 1.2
"54680" 0.8
"54874" 1.9
"54660" 1
"54480" 2
"54720" 0.8
"54743" 1.4
"54172" 1.3
"54223" 1
"86749" 1.75
"86755" 1.54
"86219" 1.61
"86760" 1.61
"63190" 1.67
"63690" 1.4
"63130" 1
"63272" 1.83
"63212" 0.45
"63001" 1
"63302" 1.4
"63594" 0.6
"63401" 0.82
"63111" 1.4
"66456" 0.5
"66318" 1
"66572" 0.7
"66001" 2.53
"66045" 1.2
"66170" 1.4
"66440" 0.8
"66682" 1.6
"66594" 1.75
"66383" 0.3
"68229" 1.26
"68872" 1
"68468" 1
"68679" 0.99
"68079" 1
"68770" 1.1
"68179" 1
"68684" 1.06
"68266" 1.43
"68686" 1
"68425" 0.9
"68575" 1.26
"68669" 2.1
"68318" 0.73
"68147" 0.8
"68207" 1.75
"68547" 1.47
"68092" 2.45
"68615" 1.05
"68464" 1.05
"68500" 1.26
"68524" 1.4
"68820" 2.5
"68101" 2.1
"68682" 1.19
"68705" 0.98
"68013" 1
"68217" 1.4
"68370" 0.8
"68498" 1
"68855" 1.05
"68755" 2.5
"68160" 1.12
"68167" 1.4
"68320" 1.2
"68895" 2.1
"68001" 1.12
"68271" 0.73
"68720" 0.98
"68169" 1.4
"68368" 1.96
"68397" 1
"68572" 0.98
"68780" 2.5
"68020" 0.73
"68773" 2.1
"68209" 1.05
"68132" 0.98
"68298" 0.7
"68344" 1.33
"68549" 1.26
"68051" 1.2
"68327" 2.45
"70713" 0.5
"70742" 1
"70235" 0.7
"70221" 1.2
"70001" 0.6
"70230" 0.4
"70110" 1
"70215" 0.7
"73124" 1.4
"73624" 1.2
"73001" 1.05
"73555" 1.4
"73283" 0.71
"73616" 1.14
"73675" 1.05
"73352" 1.05
"73275" 0.8
"73043" 1.12
"73686" 2.13
"73168" 1.16
"73067" 1.2
"73411" 1.05
"73622" 1.05
"73504" 1.2
"73152" 0.8
"73520" 1.4
"73347" 1
"73226" 1.05
"73461" 1.4
"73236" 1.2
"73678" 0.4
"73854" 0.92
"73873" 1.19
"73055" 0.84
"73443" 0.98
"99001" 1
"05234" 1
"05361" 0.8
"05031" 0.9
"05209" 0.4
"05604" 0.4
"05113" 0.8
"05842" 0.9
"05138" 1.3
"05642" 0.7
"05040" 0.8
"05240" 1.5
"05628" 0.4
"05038" 1.2
"05107" 0.6
"05197" 0.8
"05819" 1
"05125" 1.1
"05411" 0.8
"05543" 0.7
"05792" 1
"05647" 0.9
"05660" 0.8
"05483" 1
"05021" 0.9
"05809" 0.6
"05890" 0.8
"05142" 0.6
"05284" 1
"05885" 0.7
"05190" 0.8
"05315" 1.5
"05044" 0.85
"05034" 0.8
"05347" 1
"05001" 1.3
"05861" 0.8
"05055" 1
"05093" 0.6
"05649" 0.5
"05091" 1.5
"05364" 1
"05576" 1
"05501" 0.7
"05847" 1.5
"05858" 0.7
"05652" 0.9
"05306" 0.8
"05310" 0.7
"05686" 0.8
"08560" 1.75
"13458" 0.7
"15272" 1.05
"15236" 0.7
"19022" 1.4
"23670" 0.63
"52788" 1
"52885" 1.2
"52411" 1.4
"52260" 0.78
"52320" 1.2
"52207" 1
"52019" 0.84
"52110" 1
"52678" 0.83
"52036" 1.4
"52381" 1
"52233" 1.05
"52287" 1.5
"52254" 1.35
"52354" 0.91
"52786" 1.28
"52540" 0.77
"52687" 1.57
"52683" 1
"52378" 1.5
"52256" 0.96
"52001" 1
"52612" 0.6
"52418" 0.9
"52435" 1
"52352" 1
"52694" 0.9
"52565" 2
"52685" 1.06
"52203" 1
"52051" 0.8
"52405" 1
"52258" 1.2
"52720" 1
"52480" 1.02
"52390" 1.5
"52240" 1
"52427" 0.5
"68377" 0.7
"68780" 0.7
"73270" 1.05
"05234" 1
"05842" 0.9
"05138" 1.25
"05604" 0.4
"05361" 0.8
"05031" 0.9
"05113" 0.8
"05038" 1.4
"05665" 0.8
"05107" 0.6
"05197" 0.8
"05209" 0.4
"05628" 0.3
"05125" 1.1
"05040" 0.8
"05240" 1.5
"05021" 0.9
"05660" 0.7
"05284" 1
"05001" 1.3
"05885" 0.7
"05190" 0.8
"05347" 1
"05647" 0.9
"05411" 0.9
"05055" 1
"05543" 0.7
"05819" 1.1
"05091" 1.5
"05364" 1
"05576" 1
"05044" 0.85
"05501" 0.6
"05861" 1
"05649" 1
"05792" 1
"05483" 0.5
"05847" 1.5
"05858" 0.7
"05890" 0.8
"05652" 0.9
"05686" 0.8
"05809" 0.6
"05142" 0.6
"05310" 0.7
"05315" 1.5
"08560" 1.75
"08372" 0.35
"08421" 0.7
"08436" 0.35
"13458" 0.91
"19022" 1.4
"23670" 0.63
"52788" 1
"52411" 1.4
"52260" 0.78
"52320" 1.2
"52885" 1.2
"52110" 1.04
"52381" 1
"52678" 0.83
"52256" 1.2
"52683" 0.79
"52036" 1.4
"52354" 0.86
"52540" 0.7
"52207" 1.3
"52019" 0.72
"52240" 1
"52287" 1.3
"52687" 2.38
"52693" 0.94
"52786" 1
"52378" 1.5
"52254" 1.34
"52418" 0.9
"52612" 0.6
"52051" 0.8
"52565" 2
"52435" 1
"52203" 1
